area-name,duoarea,period,process,process-name,product,product-name,series,series-description,units,value
NA,RTXSF,2014,R05,Reserves Sales,EPC0,Crude Oil,RCRR05RTXSF_1,Texas State Offshore Crude Oil Reserves Divestitures (Million Barrels),MMBBL,0
NA,RTX01,2014,R05,Reserves Sales,EPC0,Crude Oil,RCRR05RTX01_1,Texas - RRC District 1 Crude Oil Reserves Divestitures (Million Barrels),MMBBL,50
USA-ND,SND,2014,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04SND_1,North Dakota Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,864
USA-IL,SIL,2014,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04SIL_1,Illinois Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,1
USA-OK,SOK,2014,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04SOK_1,Oklahoma Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,175
NA,RTX07B,2014,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04RTX07B_1,Texas - RRC District 7B Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,17
NA,RTX09,2014,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04RTX09_1,Texas - RRC District 9 Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,15
NA,RNMWEST,2014,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04RNMWEST_1,New Mexico - West Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,8
NA,RTX08,2014,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03RTX08_1,Texas - RRC District 8 Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,923
NA,RTX07C,2014,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03RTX07C_1,Texas - RRC District 7C Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,354
USA-MT,SMT,2014,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03SMT_1,Montana Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,19
USA-LA,SLA,2014,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03SLA_1,Louisiana Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,58
USA-KS,SKS,2014,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03SKS_1,Kansas Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,63
NA,RCAC,2014,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02RCAC_1,California - Coastal Region Onshore Crude Oil Reserves Adjustments (Million Barrels),MMBBL,3
NA,RTX03,2014,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02RTX03_1,Texas - RRC District 3 Onshore Crude Oil Reserves Adjustments (Million Barrels),MMBBL,-20
NA,RTX07C,2014,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02RTX07C_1,Texas - RRC District 7C Crude Oil Reserves Adjustments (Million Barrels),MMBBL,31
USA-IN,SIN,2014,R01,Proved Reserves,EPC0,Crude Oil,RCRR01SIN_1,Indiana Crude Oil Proved Reserves (Million Barrels),MMBBL,8
NA,RTX08A,2014,R01,Proved Reserves,EPC0,Crude Oil,RCRR01RTX08A_1,Texas - RRC District 8A Crude Oil Proved Reserves (Million Barrels),MMBBL,1663
NA,RTX07C,2014,R01,Proved Reserves,EPC0,Crude Oil,RCRR01RTX07C_1,Texas - RRC District 7C Crude Oil Proved Reserves (Million Barrels),MMBBL,1276
COLORADO,SCO,2014,R01,Proved Reserves,EPC0,Crude Oil,RCRR01SCO_1,Colorado Crude Oil Proved Reserves (Million Barrels),MMBBL,1200
OHIO,SOH,2014,R01,Proved Reserves,EPC0,Crude Oil,RCRR01SOH_1,Ohio Crude Oil Proved Reserves (Million Barrels),MMBBL,78
NA,RLAN,2014,R01,Proved Reserves,EPC0,Crude Oil,RCRR01RLAN_1,Louisiana - North Crude Oil Proved Reserves (Million Barrels),MMBBL,118
NA,RTX09,2014,R01,Proved Reserves,EPC0,Crude Oil,RCRR01RTX09_1,Texas - RRC District 9 Crude Oil Proved Reserves (Million Barrels),MMBBL,194
NA,RTX06,2014,R01,Proved Reserves,EPC0,Crude Oil,RCRR01RTX06_1,Texas - RRC District 6 Crude Oil Proved Reserves (Million Barrels),MMBBL,179
USA-NE,SNE,2014,R01,Proved Reserves,EPC0,Crude Oil,RCRR01SNE_1,Nebraska Crude Oil Proved Reserves (Million Barrels),MMBBL,15
NA,RNMWEST,2014,R01,Proved Reserves,EPC0,Crude Oil,RCRR01RNMWEST_1,New Mexico - West Crude Oil Proved Reserves (Million Barrels),MMBBL,64
USA-IL,SIL,2014,R10,Production from Reserves,EPC0,Crude Oil,RCRR10SIL_1,Illinois Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,2
USA-UT,SUT,2014,R10,Production from Reserves,EPC0,Crude Oil,RCRR10SUT_1,Utah Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,41
USA-KY,SKY,2014,R10,Production from Reserves,EPC0,Crude Oil,RCRR10SKY_1,Kentucky Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,1
TEXAS,STX,2014,R10,Production from Reserves,EPC0,Crude Oil,RCRR10STX_1,Texas Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,981
USA-KS,SKS,2014,R10,Production from Reserves,EPC0,Crude Oil,RCRR10SKS_1,Kansas Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,46
NA,RCAJ,2014,R10,Production from Reserves,EPC0,Crude Oil,RCRR10RCAJ_1,California - San Joaquin Basin Onshore Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,150
USA-LA,SLA,2014,R09,Reserves New Reservoir Discoveries in Old Fields,EPC0,Crude Oil,RCRR09SLA_1,Louisiana Crude Oil New Reservoir Discoveries in Old Fields (Million Barrels),MMBBL,1
NA,RCASF,2014,R09,Reserves New Reservoir Discoveries in Old Fields,EPC0,Crude Oil,RCRR09RCASF_1,California State Offshore Crude Oil New Reservoir Discoveries in Old Fields (Million Barrels),MMBBL,10
CALIFORNIA,SCA,2014,R09,Reserves New Reservoir Discoveries in Old Fields,EPC0,Crude Oil,RCRR09SCA_1,California Crude Oil New Reservoir Discoveries in Old Fields (Million Barrels),MMBBL,16
TEXAS,STX,2014,R09,Reserves New Reservoir Discoveries in Old Fields,EPC0,Crude Oil,RCRR09STX_1,Texas Crude Oil New Reservoir Discoveries in Old Fields (Million Barrels),MMBBL,83
USA-IL,SIL,2014,R09,Reserves New Reservoir Discoveries in Old Fields,EPC0,Crude Oil,RCRR09SIL_1,Illinois Crude Oil New Reservoir Discoveries in Old Fields (Million Barrels),MMBBL,0
USA-WV,SWV,2014,R08,Reserves New Field Discoveries,EPC0,Crude Oil,RCRR08SWV_1,West Virginia Crude Oil Reserves New Field Discoveries (Million Barrels),MMBBL,0
NA,RCAC,2014,R08,Reserves New Field Discoveries,EPC0,Crude Oil,RCRR08RCAC_1,California - Coastal Region Onshore Crude Oil Reserves New Field Discoveries (Million Barrels),MMBBL,0
USA-OK,SOK,2014,R08,Reserves New Field Discoveries,EPC0,Crude Oil,RCRR08SOK_1,Oklahoma Crude Oil Reserves New Field Discoveries (Million Barrels),MMBBL,0
NA,RTX06,2014,R08,Reserves New Field Discoveries,EPC0,Crude Oil,RCRR08RTX06_1,Texas - RRC District 6 Crude Oil Reserves New Field Discoveries (Million Barrels),MMBBL,0
COLORADO,SCO,2014,R08,Reserves New Field Discoveries,EPC0,Crude Oil,RCRR08SCO_1,Colorado Crude Oil Reserves New Field Discoveries (Million Barrels),MMBBL,0
NA,RTX04,2014,R08,Reserves New Field Discoveries,EPC0,Crude Oil,RCRR08RTX04_1,Texas - RRC District 4 Onshore Crude Oil Reserves New Field Discoveries (Million Barrels),MMBBL,0
NA,RLASO,2014,R08,Reserves New Field Discoveries,EPC0,Crude Oil,RCRR08RLASO_1,Louisiana - South Onshore Crude Oil Reserves New Field Discoveries (Million Barrels),MMBBL,0
NA,RCASF,2014,R07,Reserves Extensions,EPC0,Crude Oil,RCRR07RCASF_1,California State Offshore Crude Oil Reserves Extensions (Million Barrels),MMBBL,0
USA-AR,SAR,2014,R07,Reserves Extensions,EPC0,Crude Oil,RCRR07SAR_1,Arkansas Crude Oil Reserves Extensions (Million Barrels),MMBBL,0
USA-IL,SIL,2014,R07,Reserves Extensions,EPC0,Crude Oil,RCRR07SIL_1,Illinois Crude Oil Reserves Extensions (Million Barrels),MMBBL,0
NA,RTXSF,2014,R07,Reserves Extensions,EPC0,Crude Oil,RCRR07RTXSF_1,Texas State Offshore Crude Oil Reserves Extensions (Million Barrels),MMBBL,0
CALIFORNIA,SCA,2014,R07,Reserves Extensions,EPC0,Crude Oil,RCRR07SCA_1,California Crude Oil Reserves Extensions (Million Barrels),MMBBL,12
USA-ND,SND,2014,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06SND_1,North Dakota Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,310
FLORIDA,SFL,2014,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06SFL_1,Florida Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,62
NA,R5F,2014,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06R5F_1,California Federal Offshore Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,0
USA-IN,SIN,2014,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06SIN_1,Indiana Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,0
USA-MT,SMT,2014,R05,Reserves Sales,EPC0,Crude Oil,RCRR05SMT_1,Montana Crude Oil Reserves Divestitures (Million Barrels),MMBBL,4
NA,R48,2014,R05,Reserves Sales,EPC0,Crude Oil,RCRR05R48_1,Lower 48 States Crude Oil Reserves Divestitures (Million Barrels),MMBBL,2032
NA,RTX10,2014,R05,Reserves Sales,EPC0,Crude Oil,RCRR05RTX10_1,Texas - RRC District 10 Crude Oil Reserves Divestitures (Million Barrels),MMBBL,10
NA,RLAN,2014,R05,Reserves Sales,EPC0,Crude Oil,RCRR05RLAN_1,Louisiana - North Crude Oil Reserves Divestitures (Million Barrels),MMBBL,9
USA-LA,SLA,2014,R05,Reserves Sales,EPC0,Crude Oil,RCRR05SLA_1,Louisiana Crude Oil Reserves Divestitures (Million Barrels),MMBBL,42
NA,RTX04,2014,R05,Reserves Sales,EPC0,Crude Oil,RCRR05RTX04_1,Texas - RRC District 4 Onshore Crude Oil Reserves Divestitures (Million Barrels),MMBBL,1
NA,RNMEAST,2014,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04RNMEAST_1,New Mexico - East Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,148
USA-IN,SIN,2014,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04SIN_1,Indiana Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,0
USA-AR,SAR,2014,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04SAR_1,Arkansas Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,2
NA,RCAL,2014,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04RCAL_1,California - Los Angeles Basin Onshore Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,27
NA,RTX06,2014,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04RTX06_1,Texas - RRC District 6 Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,13
USA-IL,SIL,2014,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03SIL_1,Illinois Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,3
NA,RCASF,2014,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03RCASF_1,California State Offshore Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,11
FLORIDA,SFL,2014,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03SFL_1,Florida Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,1
NA,RTX06,2014,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03RTX06_1,Texas - RRC District 6 Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,14
NA,RLASF,2014,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03RLASF_1,Louisiana State Offshore Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,14
USA-PA,SPA,2014,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03SPA_1,Pennsylvania Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,4
COLORADO,SCO,2014,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03SCO_1,Colorado Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,261
U.S.,NUS,2014,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02NUS_1,U.S. Crude Oil Reserves Adjustments (Million Barrels),MMBBL,516
USA-IN,SIN,2014,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02SIN_1,Indiana Crude Oil Reserves Adjustments (Million Barrels),MMBBL,0
USA-LA,SLA,2014,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02SLA_1,Louisiana Crude Oil Reserves Adjustments (Million Barrels),MMBBL,23
USA-MI,SMI,2014,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02SMI_1,Michigan Crude Oil Reserves Adjustments (Million Barrels),MMBBL,-6
USA-KY,SKY,2014,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02SKY_1,Kentucky Crude Oil Reserves Adjustments (Million Barrels),MMBBL,0
OHIO,SOH,2014,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02SOH_1,Ohio Crude Oil Reserves Adjustments (Million Barrels),MMBBL,-16
NA,RTX07B,2014,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02RTX07B_1,Texas - RRC District 7B Crude Oil Reserves Adjustments (Million Barrels),MMBBL,37
COLORADO,SCO,2014,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02SCO_1,Colorado Crude Oil Reserves Adjustments (Million Barrels),MMBBL,118
USA-IL,SIL,2014,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02SIL_1,Illinois Crude Oil Reserves Adjustments (Million Barrels),MMBBL,-8
USA-KS,SKS,2014,R01,Proved Reserves,EPC0,Crude Oil,RCRR01SKS_1,Kansas Crude Oil Proved Reserves (Million Barrels),MMBBL,414
NA,RTX07B,2014,R01,Proved Reserves,EPC0,Crude Oil,RCRR01RTX07B_1,Texas - RRC District 7B Crude Oil Proved Reserves (Million Barrels),MMBBL,144
CALIFORNIA,SCA,2014,R01,Proved Reserves,EPC0,Crude Oil,RCRR01SCA_1,California Crude Oil Proved Reserves (Million Barrels),MMBBL,2854
NA,RTX08,2014,R01,Proved Reserves,EPC0,Crude Oil,RCRR01RTX08_1,Texas - RRC District 8 Crude Oil Proved Reserves (Million Barrels),MMBBL,4083
NA,RCASF,2014,R01,Proved Reserves,EPC0,Crude Oil,RCRR01RCASF_1,California State Offshore Crude Oil Proved Reserves (Million Barrels),MMBBL,214
NA,R1901F,2014,R01,Proved Reserves,EPC0,Crude Oil,RCRR01R1901F_1,Gulf of America Federal Offshore  (Central & Eastern) Crude Oil Proved Reserves (Million Barrels),MMBBL,4244
NA,RTX10,2014,R01,Proved Reserves,EPC0,Crude Oil,RCRR01RTX10_1,Texas - RRC District 10 Crude Oil Proved Reserves (Million Barrels),MMBBL,196
NA,RTX04,2014,R01,Proved Reserves,EPC0,Crude Oil,RCRR01RTX04_1,Texas - RRC District 4 Onshore Crude Oil Proved Reserves (Million Barrels),MMBBL,34
USA-OK,SOK,2014,R10,Production from Reserves,EPC0,Crude Oil,RCRR10SOK_1,Oklahoma Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,97
USA-ND,SND,2014,R10,Production from Reserves,EPC0,Crude Oil,RCRR10SND_1,North Dakota Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,394
NA,RCAL,2014,R10,Production from Reserves,EPC0,Crude Oil,RCRR10RCAL_1,California - Los Angeles Basin Onshore Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,15
USA-NM,SNM,2014,R10,Production from Reserves,EPC0,Crude Oil,RCRR10SNM_1,New Mexico Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,116
NA,RTXSF,2014,R10,Production from Reserves,EPC0,Crude Oil,RCRR10RTXSF_1,Texas State Offshore Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,0
NA,RTX10,2014,R10,Production from Reserves,EPC0,Crude Oil,RCRR10RTX10_1,Texas - RRC District 10 Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,26
NA,RTX09,2014,R10,Production from Reserves,EPC0,Crude Oil,RCRR10RTX09_1,Texas - RRC District 9 Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,18
OHIO,SOH,2014,R09,Reserves New Reservoir Discoveries in Old Fields,EPC0,Crude Oil,RCRR09SOH_1,Ohio Crude Oil New Reservoir Discoveries in Old Fields (Million Barrels),MMBBL,0
USA-AL,SAL,2014,R09,Reserves New Reservoir Discoveries in Old Fields,EPC0,Crude Oil,RCRR09SAL_1,Alabama Crude Oil New Reservoir Discoveries in Old Fields (Million Barrels),MMBBL,4
FLORIDA,SFL,2014,R09,Reserves New Reservoir Discoveries in Old Fields,EPC0,Crude Oil,RCRR09SFL_1,Florida Crude Oil New Reservoir Discoveries in Old Fields (Million Barrels),MMBBL,0
NA,RCAL,2014,R09,Reserves New Reservoir Discoveries in Old Fields,EPC0,Crude Oil,RCRR09RCAL_1,California - Los Angeles Basin Onshore Crude Oil New Reservoir Discoveries in Old Fields (Million Barrels),MMBBL,4
NA,RTX08,2014,R09,Reserves New Reservoir Discoveries in Old Fields,EPC0,Crude Oil,RCRR09RTX08_1,Texas - RRC District 8 Crude Oil New Reservoir Discoveries in Old Fields (Million Barrels),MMBBL,16
NA,RTX09,2014,R09,Reserves New Reservoir Discoveries in Old Fields,EPC0,Crude Oil,RCRR09RTX09_1,Texas - RRC District 9 Crude Oil New Reservoir Discoveries in Old Fields (Million Barrels),MMBBL,0
NA,RTX02,2014,R08,Reserves New Field Discoveries,EPC0,Crude Oil,RCRR08RTX02_1,Texas - RRC District 2 Onshore Crude Oil Reserves New Field Discoveries (Million Barrels),MMBBL,0
USA-WY,SWY,2014,R08,Reserves New Field Discoveries,EPC0,Crude Oil,RCRR08SWY_1,Wyoming Crude Oil Reserves New Field Discoveries (Million Barrels),MMBBL,0
USA-AR,SAR,2014,R08,Reserves New Field Discoveries,EPC0,Crude Oil,RCRR08SAR_1,Arkansas Crude Oil Reserves New Field Discoveries (Million Barrels),MMBBL,0
TEXAS,STX,2014,R08,Reserves New Field Discoveries,EPC0,Crude Oil,RCRR08STX_1,Texas Crude Oil Reserves New Field Discoveries (Million Barrels),MMBBL,9
NA,RTX08,2014,R08,Reserves New Field Discoveries,EPC0,Crude Oil,RCRR08RTX08_1,Texas - RRC District 8 Crude Oil Reserves New Field Discoveries (Million Barrels),MMBBL,0
USA-MI,SMI,2014,R07,Reserves Extensions,EPC0,Crude Oil,RCRR07SMI_1,Michigan Crude Oil Reserves Extensions (Million Barrels),MMBBL,0
U.S.,NUS,2014,R07,Reserves Extensions,EPC0,Crude Oil,RCRR07NUS_1,U.S. Crude Oil Reserves Extensions (Million Barrels),MMBBL,4430
NA,RLASO,2014,R07,Reserves Extensions,EPC0,Crude Oil,RCRR07RLASO_1,Louisiana - South Onshore Crude Oil Reserves Extensions (Million Barrels),MMBBL,46
USA-NM,SNM,2014,R07,Reserves Extensions,EPC0,Crude Oil,RCRR07SNM_1,New Mexico Crude Oil Reserves Extensions (Million Barrels),MMBBL,256
USA-KS,SKS,2014,R07,Reserves Extensions,EPC0,Crude Oil,RCRR07SKS_1,Kansas Crude Oil Reserves Extensions (Million Barrels),MMBBL,60
NA,RTX08,2014,R07,Reserves Extensions,EPC0,Crude Oil,RCRR07RTX08_1,Texas - RRC District 8 Crude Oil Reserves Extensions (Million Barrels),MMBBL,596
NA,RTX04,2014,R07,Reserves Extensions,EPC0,Crude Oil,RCRR07RTX04_1,Texas - RRC District 4 Onshore Crude Oil Reserves Extensions (Million Barrels),MMBBL,5
NA,RLASF,2014,R07,Reserves Extensions,EPC0,Crude Oil,RCRR07RLASF_1,Louisiana State Offshore Crude Oil Reserves Extensions (Million Barrels),MMBBL,0
NA,RTX09,2014,R07,Reserves Extensions,EPC0,Crude Oil,RCRR07RTX09_1,Texas - RRC District 9 Crude Oil Reserves Extensions (Million Barrels),MMBBL,6
USA-NM,SNM,2014,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06SNM_1,New Mexico Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,25
USA-AK,SAK,2014,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06SAK_1,Alaska Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,186
NA,RCAL,2014,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06RCAL_1,California - Los Angeles Basin Onshore Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,27
NA,RCAC,2014,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06RCAC_1,California - Coastal Region Onshore Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,46
NA,RTX08A,2014,R05,Reserves Sales,EPC0,Crude Oil,RCRR05RTX08A_1,Texas - RRC District 8A Crude Oil Reserves Divestitures (Million Barrels),MMBBL,36
NA,RCASF,2014,R05,Reserves Sales,EPC0,Crude Oil,RCRR05RCASF_1,California State Offshore Crude Oil Reserves Divestitures (Million Barrels),MMBBL,44
USA-NM,SNM,2014,R05,Reserves Sales,EPC0,Crude Oil,RCRR05SNM_1,New Mexico Crude Oil Reserves Divestitures (Million Barrels),MMBBL,5
U.S.,NUS,2014,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04NUS_1,U.S. Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,4994
NA,RTX10,2014,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04RTX10_1,Texas - RRC District 10 Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,77
NA,RCAJ,2014,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04RCAJ_1,California - San Joaquin Basin Onshore Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,187
USA-PA,SPA,2014,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04SPA_1,Pennsylvania Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,4
NA,RTX08A,2014,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04RTX08A_1,Texas - RRC District 8A Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,58
USA-MS,SMS,2014,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04SMS_1,Mississippi Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,17
NA,RTX01,2014,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04RTX01_1,Texas - RRC District 1 Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,229
USA-AL,SAL,2014,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04SAL_1,Alabama Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,1
NA,RTX10,2014,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03RTX10_1,Texas - RRC District 10 Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,25
NA,R44F,2014,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03R44F_1,Gulf of America Federal Offshore  (Western) Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,367
NA,RTX08A,2014,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03RTX08A_1,Texas - RRC District 8A Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,78
NA,RTX04,2014,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03RTX04_1,Texas - RRC District 4 Onshore Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,11
NA,RCAL,2014,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03RCAL_1,California - Los Angeles Basin Onshore Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,5
NA,RTX06,2014,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02RTX06_1,Texas - RRC District 6 Crude Oil Reserves Adjustments (Million Barrels),MMBBL,16
NA,RLASF,2014,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02RLASF_1,Louisiana State Offshore Crude Oil Reserves Adjustments (Million Barrels),MMBBL,-4
USA-KS,SKS,2014,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02SKS_1,Kansas Crude Oil Reserves Adjustments (Million Barrels),MMBBL,-4
NA,RTX08,2014,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02RTX08_1,Texas - RRC District 8 Crude Oil Reserves Adjustments (Million Barrels),MMBBL,7
NA,RTXSF,2014,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02RTXSF_1,Texas State Offshore Crude Oil Reserves Adjustments (Million Barrels),MMBBL,0
